,country,purpose,favact,favplace1,favplace2,favplace3,sitem1,sitem2,sitem3,splace1,splace2,splace3,expense,sex,age,year
2628,태국,"여가, 위락, 개별휴가",식도락 관광,강남역,남산/N 서울타워,명동,"향수,화장품",,,기타,명동,,1356.21417334225,female,31-40,2017
2631,태국,"여가, 위락, 개별휴가","공연, 민속행사, 축제참가 및 관람",북촌/삼청동,강남역,한강/유람선,의류,"향수,화장품","음반,DVD",백화점,,,504.9,female,21-30,2017
2634,태국,"여가, 위락, 개별휴가",고궁/역사 유적지 방문,코엑스,한강/유람선,신촌/홍대주변,신발류,"향수,화장품","음반,DVD",명동,소규모상점,"할인점(이마트,홈플러스등)",2601.0,female,21-30,2017
2637,태국,"뷰티, 건강 및 치료","의료관광(피부과, 성형외과, 건강검진, 한방 등 병의원 방문)",명동,강남역,춘천(남이섬),의류,식료품,담배,백화점,명동,,1000.0,female,31-40,2017
2638,태국,"여가, 위락, 개별휴가",식도락 관광,명동,,,"향수,화장품","인삼,한약재",김치,동대문시장,명동,소규모상점,506.319958047775,female,31-40,2017
2641,태국,"여가, 위락, 개별휴가",자연경관 감상,고궁,남산/N 서울타워,명동,의류,"향수,화장품",식료품,동대문시장,명동,"할인점(이마트,홈플러스등)",918.0,female,21-30,2017
2644,태국,"여가, 위락, 개별휴가",쇼핑,신촌/홍대주변,명동,고궁,신발류,의류,주류,백화점,동대문시장,명동,914.94,female,21-30,2017
2645,태국,"여가, 위락, 개별휴가",고궁/역사 유적지 방문,신촌/홍대주변,명동,북촌/삼청동,신발류,"향수,화장품",,백화점,명동,기타,1265.79989511944,female,21-30,2017
2648,태국,쇼핑,식도락 관광,고궁,명동,동대문시장,의류,"향수,화장품",식료품,명동,소규모상점,"할인점(이마트,홈플러스등)",1377.0,female,21-30,2017
2651,태국,"여가, 위락, 개별휴가",테마파크,박물관(기념관),춘천(남이섬),에버랜드,신발류,"향수,화장품",식료품,백화점,동대문시장,명동,1162.8,female,21-30,2017
2653,태국,"여가, 위락, 개별휴가",쇼핑,고궁,남산/N 서울타워,명동,신발류,김치,"음반,DVD",한국내 공항면세점,명동,"할인점(이마트,홈플러스등)",1407.6,female,31-40,2017
2654,태국,"여가, 위락, 개별휴가",쇼핑,고궁,명동,신촌/홍대주변,"향수,화장품",식료품,주류,"할인점(이마트,홈플러스등)",백화점,명동,1530.0,female,21-30,2017
2655,태국,"여가, 위락, 개별휴가",고궁/역사 유적지 방문,춘천(남이섬),고궁,에버랜드,"향수,화장품",의류,"인삼,한약재",시내면세점,동대문시장,명동,1530.0,female,31-40,2017
2657,태국,"여가, 위락, 개별휴가",테마파크,춘천(남이섬),스키장(지산/양지/베어스타운/곤지암),에버랜드,"향수,화장품","인삼,한약재",김치,시내면세점,명동,,1098.54,female,31-40,2017
2660,태국,"여가, 위락, 개별휴가",쇼핑,에버랜드,춘천(남이섬),명동,김치,식료품,담배,한국내 공항면세점,명동,소규모상점,2448.0,female,21-30,2017
2661,태국,"여가, 위락, 개별휴가",자연경관 감상,고궁,춘천(남이섬),에버랜드,피혁제품,식료품,,명동,,,1224.0,female,31-40,2017
2664,태국,"여가, 위락, 개별휴가",쇼핑,신촌/홍대주변,한강/유람선,인사동,신발류,"향수,화장품",김치,시내면세점,인사동,,497.278530225493,female,31-40,2017
2667,태국,"여가, 위락, 개별휴가",자연경관 감상,해운대 (해수욕장/누리마루APEC 하우스(동백섬)),통영(한려수도조망케이블카),"거제(바람의언덕,외도)","향수,화장품",보석/악세서리,식료품,백화점,소규모상점,,1911.42,female,21-30,2017
2670,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,강남역,신발류,가방류,"향수, 화장품",명동,,,1030.2,female,21-30,2018
2672,태국,"여가, 위락, 휴식",쇼핑,강남역,동대문 패션타운,신촌/ 홍대주변,의류,가방류,신발류,신촌/홍대,동대문,,2014.95,female,31-40,2018
2673,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",신촌/ 홍대주변,명동/ 남대문/ 북창,코엑스,의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)","향수, 화장품",명동,신촌/홍대,백화점,961.0,female,21-30,2018
2674,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,춘천 (남이섬),강남역,"향수, 화장품","식료품 (김치, 김, 과자 등)",신발류,공항,명동,남대문,1212.0,female,21-30,2018
2676,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,에버랜드,한국민속촌,"식료품 (김치, 김, 과자 등)","향수, 화장품",의류,신촌/홍대,백화점,광장,1178.0,female,21-30,2018
2677,태국,"여가, 위락, 휴식",자연경관 감상,"설악산, 속초, 양양 (설악산 국립공원)",춘천 (남이섬),명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)",의류,신발류,공항,명동,시내,585.79045,female,21-30,2018
2678,태국,"여가, 위락, 휴식",쇼핑,송도,동대문 패션타운,공항주변 (바닷가) / 인천대교 / 용궁사,의류,신발류,,강남역/ 가로수길,이태원,공항,359.6,female,21-30,2018
2679,태국,"교육 (어학 프로그램, 연수 등)",쇼핑,신촌/ 홍대주변,한강/ 유람선,강남역,"향수, 화장품",의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",신촌/홍대,명동,동대문,644.39214,female,21-30,2018
2682,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,"이태원 (이태원 세계 음식거리, 한남동)",잠실,"인삼, 한약재",의류,신발류,공항,명동,이태원,762.5,female,31-40,2018
2683,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원 세계 음식거리, 한남동)",강남역,청담동/ 압구정동,신발류,의류,"향수, 화장품",강남역/ 가로수길,백화점,이태원,1708.0,female,21-30,2018
2686,태국,"여가, 위락, 휴식",쇼핑,춘천 (남이섬),명동/ 남대문/ 북창,종로/청계,"향수, 화장품","인삼, 한약재",,명동,동대문,대형 쇼핑몰,954.0,female,31-40,2018
2689,태국,"여가, 위락, 휴식",드라마/ 영화 촬영지 방문,명동/ 남대문/ 북창,신촌/ 홍대주변,강남역,신발류,"식료품 (김치, 김, 과자 등)",,명동,신촌/홍대,강남역/ 가로수길,,female,21-30,2018
2691,태국,사업 또는 전문 활동,고궁/ 역사 유적지 방문,용두산 / 자갈치,명동/ 남대문/ 북창,동대문 패션타운,"향수, 화장품",의류,신발류,명동,동대문,남대문,2265.0,female,31-40,2018
2693,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,코엑스,DMC/ 월드컵경기장,"향수, 화장품",의류,신발류,신촌/홍대,,,1888.489,female,31-40,2018
2694,태국,"여가, 위락, 휴식",쇼핑,남동구,"어시장 (소래포구, 인천종합",,의류,신발류,가방류,광장,대형 쇼핑몰,신촌/홍대,87.01468,female,31-40,2018
2695,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,가로수길,"향수, 화장품","식료품 (김치, 김, 과자 등)","한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",명동,신촌/홍대,인사동,808.25,female,21-30,2018
2696,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",신촌/ 홍대주변,명동/ 남대문/ 북창,공항주변 (바닷가) / 인천대교 / 용궁사,의류,"향수, 화장품","한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",신촌/홍대,명동,동대문,847.323,female,31-40,2018
2699,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,종로/청계,에버랜드,DMC/ 월드컵경기장,"향수, 화장품",의류,신발류,시내,신촌/홍대,공항,1038.5,female,21-30,2018
2701,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원 세계 음식거리, 한남동)",종로/청계,명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)","향수, 화장품",,명동,동대문,,610.0,female,31-40,2018
2703,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,잠실,신촌/ 홍대주변,"식료품 (김치, 김, 과자 등)",의류,"향수, 화장품",광장,신촌/홍대,강남역/ 가로수길,601.875,female,31-40,2018
2704,태국,"여가, 위락, 휴식",자연경관 감상,잠실,명동/ 남대문/ 북창,강남역,의류,신발류,"전통 민예품, 칠기, 목각제품",명동,백화점,공항,2497.38,female,31-40,2018
2705,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원 세계 음식거리, 한남동)",종로/청계,잠실,의류,"식료품 (김치, 김, 과자 등)","향수, 화장품",신촌/홍대,명동,공항,674.1,female,21-30,2018
2713,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,,,"향수, 화장품",의류,가방류,명동,시내,남대문,1113.25,female,31-40,2018
2714,태국,"여가, 위락, 휴식",전통문화체험,코엑스,여의도 (63빌딩),명동/ 남대문/ 북창,"향수, 화장품",의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",명동,대형 쇼핑몰,신촌/홍대,240.975,female,31-40,2018
2716,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원 세계 음식거리, 한남동)",강남역,신촌/ 홍대주변,"향수, 화장품","식료품 (김치, 김, 과자 등)",,대형 쇼핑몰,신촌/홍대,,1769.0,female,21-30,2018
2718,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,강남역,동대문 패션타운,의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",신발류,신촌/홍대,명동,강남역/ 가로수길,1099.4945,female,21-30,2018
2726,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",신촌/ 홍대주변,청담동/ 압구정동,가로수길,의류,신발류,"향수, 화장품",신촌/홍대,강남역/ 가로수길,명동,1654.96,female,21-30,2018
2727,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,춘천 (남이섬),동대문 패션타운,"식료품 (김치, 김, 과자 등)",신발류,"향수, 화장품",동대문,남대문,,1963.0,female,31-40,2018
2734,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,동대문 패션타운,에버랜드,"향수, 화장품",의류,신발류,공항,명동,동대문,1313.34,female,21-30,2018
2735,태국,사업 또는 전문 활동,쇼핑,강남역,신촌/ 홍대주변,명동/ 남대문/ 북창,의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)","식료품 (김치, 김, 과자 등)",강남역/ 가로수길,신촌/홍대,명동,1072.1,female,21-30,2018
2736,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,신촌/ 홍대주변,강남역,"향수, 화장품",의류,기타,명동,신촌/홍대,,,female,21-30,2018
2740,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,종로/청계,스키장 (용평 리조트 / 피닉스파크 / 비발디 파크),"향수, 화장품",의류,신발류,신촌/홍대,명동,시내,1435.5,female,21-30,2018
2745,태국,"여가, 위락, 휴식",전통문화체험,종로/청계,명동/ 남대문/ 북창,,"향수, 화장품",,,백화점,,,844.2,female,21-30,2018
2747,태국,"여가, 위락, 휴식",쇼핑,한강/ 유람선,코엑스,명동/ 남대문/ 북창,의류,"식료품 (김치, 김, 과자 등)",신발류,신촌/홍대,동대문,명동,1842.75,female,31-40,2018
2748,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,동대문 패션타운,신촌/ 홍대주변,"식료품 (김치, 김, 과자 등)",의류,신발류,명동,공항,신촌/홍대,480.375,female,21-30,2018
2751,태국,"여가, 위락, 휴식",자연경관 감상,명동/ 남대문/ 북창,동대문 패션타운,종로/청계,"향수, 화장품","식료품 (김치, 김, 과자 등)","인삼, 한약재",공항,명동,동대문,1212.0,female,21-30,2018
2754,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,코엑스,"향수, 화장품","식료품 (김치, 김, 과자 등)",의류,대형 쇼핑몰,신촌/홍대,백화점,422.8,female,31-40,2018
2758,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,"이태원 (이태원 세계 음식거리, 한남동)",동대문 패션타운,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",동대문,명동,,1023.78,female,31-40,2018
2760,태국,"여가, 위락, 휴식",자연경관 감상,종로/청계,동대문 패션타운,명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)",의류,신발류,인사동,동대문,남대문,651.7875,female,21-30,2018
2762,태국,"여가, 위락, 휴식",자연경관 감상,명동/ 남대문/ 북창,춘천 (남이섬),에버랜드,의류,"식료품 (김치, 김, 과자 등)",가방류,신촌/홍대,시내,명동,642.0,female,21-30,2018
2766,태국,"여가, 위락, 휴식","유흥/ 오락 (카지노, 나이트 라이프)","이태원 (이태원 세계 음식거리, 한남동)",신촌/ 홍대주변,강남역,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",명동,신촌/홍대,시내,1565.5185,female,21-30,2018
2767,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,명동/ 남대문/ 북창,동대문 패션타운,신촌/ 홍대주변,의류,신발류,"식료품 (김치, 김, 과자 등)",명동,신촌/홍대,,787.5,female,21-30,2018
2768,태국,"여가, 위락, 휴식",쇼핑,에버랜드,명동/ 남대문/ 북창,종로/청계,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",명동,공항,강남역/ 가로수길,1102.5,female,31-40,2018
2769,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,DMC/ 월드컵경기장,,신발류,의류,,명동,,,1198.65,female,21-30,2018
2770,태국,"여가, 위락, 휴식",놀이공원/ 테마파크,스키장 (용평 리조트 / 피닉스파크 / 비발디 파크),명동/ 남대문/ 북창,강남역,"향수, 화장품","식료품 (김치, 김, 과자 등)","인삼, 한약재",명동,시내,,671.0,female,31-40,2018
2773,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,동대문 패션타운,강남역,"향수, 화장품","식료품 (김치, 김, 과자 등)",신발류,공항,이태원,남대문,2562.0,female,21-30,2018
2777,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,무안,명동/ 남대문/ 북창,신촌/ 홍대주변,"향수, 화장품",신발류,의류,대형 쇼핑몰,백화점,대형마트,2424.0,female,31-40,2018
2778,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,종로/청계,명동/ 남대문/ 북창,잠실,"향수, 화장품",신발류,가방류,명동,강남역/ 가로수길,백화점,1887.5,female,21-30,2018
2779,태국,"여가, 위락, 휴식",식도락 관광,송도,명동/ 남대문/ 북창,동대문 패션타운,"향수, 화장품",의류,가방류,동대문,남대문,신촌/홍대,1667.9986,female,21-30,2018
2780,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,종로/청계,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",동대문,시내,공항,1947.9,female,21-30,2018
2782,태국,"여가, 위락, 휴식",자연경관 감상,명동/ 남대문/ 북창,신촌/ 홍대주변,동대문 패션타운,"식료품 (김치, 김, 과자 등)",의류,"인삼, 한약재",명동,신촌/홍대,동대문,363.6,female,21-30,2018
2784,태국,"여가, 위락, 휴식","휴양, 휴식 (리조트)",에버랜드,동대문 패션타운,"설악산, 속초, 양양 (설악산 국립공원)","향수, 화장품","식료품 (김치, 김, 과자 등)",,대형마트,공항,,1090.8,female,21-30,2018
2787,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",코엑스,여의도 (63빌딩),명동/ 남대문/ 북창,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)","향수, 화장품",의류,공항,명동,동대문,691.348086,female,21-30,2018
2788,태국,"여가, 위락, 휴식",쇼핑,단양,명동/ 남대문/ 북창,잠실,"향수, 화장품","식료품 (김치, 김, 과자 등)",의류,시내,명동,,831.708,female,21-30,2018
2790,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,동대문 패션타운,에버랜드,신발류,"인삼, 한약재","식료품 (김치, 김, 과자 등)",동대문,명동,광장,1878.6,female,31-40,2018
2795,태국,"여가, 위락, 휴식",자연경관 감상,신촌/ 홍대주변,[제주],명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)",신발류,의류,신촌/홍대,강남역/ 가로수길,명동,3050.0,female,21-30,2018
2799,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,,"향수, 화장품",,,공항,명동,,9724.4,female,31-40,2018
2802,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,강남역,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",신촌/홍대,명동,동대문,966.4,female,21-30,2018
2804,태국,"여가, 위락, 휴식","뷰티관광 (마사지샵, 헤어샵, 네일케어 등)","팔공산 (동화사, 갓바위)",공항주변 (바닷가) / 인천대교 / 용궁사,,"향수, 화장품",,,백화점,대형 쇼핑몰,대형마트,1058.9082,female,21-30,2018
2805,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,"이태원 (이태원 세계 음식거리, 한남동)","향수, 화장품",가방류,,명동,대형 쇼핑몰,,5183.4,female,31-40,2018
2814,태국,"여가, 위락, 휴식","휴양, 휴식 (리조트)",동대문 패션타운,명동/ 남대문/ 북창,코엑스,"향수, 화장품","식료품 (김치, 김, 과자 등)","한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",명동,신촌/홍대,동대문,670.87395,female,21-30,2018
2815,태국,"교육 (어학 프로그램, 연수 등)",연수/ 교육/ 연구,청주,명동/ 남대문/ 북창,,"향수, 화장품",,,명동,,,768.5685,female,21-30,2018
2816,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",코엑스,신촌/ 홍대주변,명동/ 남대문/ 북창,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)","식료품 (김치, 김, 과자 등)",신발류,신촌/홍대,명동,이태원,733.485,female,21-30,2018
2817,태국,"여가, 위락, 휴식",자연경관 감상,종로/청계,명동/ 남대문/ 북창,"이태원 (이태원 세계 음식거리, 한남동)","향수, 화장품","식료품 (김치, 김, 과자 등)",,명동,,,771.75,female,21-30,2018
2818,태국,"여가, 위락, 휴식",쇼핑,한강/ 유람선,명동/ 남대문/ 북창,동대문 패션타운,신발류,의류,"향수, 화장품",신촌/홍대,강남역/ 가로수길,동대문,898.8,female,31-40,2018
2819,태국,"여가, 위락, 휴식",식도락 관광,신촌/ 홍대주변,명동/ 남대문/ 북창,한강/ 유람선,"향수, 화장품",의류,신발류,공항,명동,신촌/홍대,1505.7,female,31-40,2018
2824,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,"이태원 (이태원 세계 음식거리, 한남동)",명동/ 남대문/ 북창,"향수, 화장품","식료품 (김치, 김, 과자 등)",신발류,신촌/홍대,명동,이태원,735.525,female,21-30,2018
2828,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,공항주변 (바닷가) / 인천대교 / 용궁사,"경주시 (불국사, 양동마을, 보문관광 단지)","향수, 화장품",의류,가방류,신촌/홍대,명동,동대문,1102.4685,female,21-30,2018
2836,태국,"여가, 위락, 휴식",자연경관 감상,신촌/ 홍대주변,명동/ 남대문/ 북창,동대문 패션타운,의류,"식료품 (김치, 김, 과자 등)","향수, 화장품",남대문,신촌/홍대,명동,754.35,female,31-40,2018
2841,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,한강/ 유람선,"향수, 화장품","식료품 (김치, 김, 과자 등)",의류,신촌/홍대,명동,시내,427.0,female,21-30,2018
2842,태국,"여가, 위락, 휴식",쇼핑,신촌/ 홍대주변,종로/청계,명동/ 남대문/ 북창,신발류,의류,"식료품 (김치, 김, 과자 등)",명동,신촌/홍대,동대문,291.78996,female,31-40,2018
2843,태국,"여가, 위락, 휴식","휴양, 휴식 (리조트)",태종대,춘천 (남이섬),명동/ 남대문/ 북창,"향수, 화장품",신발류,가방류,명동,이태원,백화점,620.675,female,21-30,2018
2845,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",신촌/ 홍대주변,코엑스,"이태원 (이태원 세계 음식거리, 한남동)","식료품 (김치, 김, 과자 등)","향수, 화장품","한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",신촌/홍대,인사동,광장,658.8,female,31-40,2018
2846,태국,"여가, 위락, 휴식","스포츠 활동 (스키, 수영, 골프 등)",스키장 (용평 리조트 / 피닉스파크 / 비발디 파크),종로/청계,잠실,"식료품 (김치, 김, 과자 등)",의류,"향수, 화장품",명동,공항,대형마트,506.3,female,31-40,2018
2848,태국,"여가, 위락, 휴식",쇼핑,월미도,강남역,"이태원 (이태원 세계 음식거리, 한남동)","식료품 (김치, 김, 과자 등)","향수, 화장품",,명동,신촌/홍대,동대문,1372.5,female,21-30,2018
2856,태국,"여가, 위락, 휴식",자연경관 감상,명동/ 남대문/ 북창,잠실,광화문광장,"향수, 화장품","식료품 (김치, 김, 과자 등)",기타,명동,이태원,남대문,1074.3625,female,21-30,2018
2857,태국,사업 또는 전문 활동,식도락 관광,송도,현대프리미엄아울렛 / 부평지하상가 / 엔타스면세점,,"향수, 화장품","식료품 (김치, 김, 과자 등)","전통 민예품, 칠기, 목각제품",공항,대형 쇼핑몰,,975.0,female,31-40,2018
2858,태국,"여가, 위락, 휴식",자연경관 감상,에버랜드,수원 화성,공항주변 (바닷가) / 인천대교 / 용궁사,쇼핑하지 않음,,,,,,219.181,female,31-40,2018
2862,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,홍천,명동/ 남대문/ 북창,해운대 일대,"향수, 화장품",의류,"인삼, 한약재",신촌/홍대,명동,백화점,1575.6246,female,31-40,2018
2863,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,종로/청계,강남역,"향수, 화장품",의류,"전통 민예품, 칠기, 목각제품",명동,신촌/홍대,이태원,1397.52228,female,31-40,2018
2864,태국,"여가, 위락, 휴식",쇼핑,송도,"어시장 (소래포구, 인천종합",종로/청계,"향수, 화장품","식료품 (김치, 김, 과자 등)",의류,대형 쇼핑몰,명동,시내,2738.901,female,31-40,2018
2867,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원 세계 음식거리, 한남동)",명동/ 남대문/ 북창,동대문 패션타운,"향수, 화장품","식료품 (김치, 김, 과자 등)","전통 민예품, 칠기, 목각제품",명동,신촌/홍대,인사동,1396.02,female,31-40,2018
2869,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,동대문 패션타운,"이태원 (이태원 세계 음식거리, 한남동)","향수, 화장품",의류,,명동,백화점,대형마트,750.0,female,21-30,2018
2871,태국,"교육 (어학 프로그램, 연수 등)",쇼핑,신촌/ 홍대주변,명동/ 남대문/ 북창,동대문 패션타운,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",신촌/홍대,명동,백화점,1601.6,female,21-30,2018
2872,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,종로/청계,에버랜드,명동/ 남대문/ 북창,"인삼, 한약재","식료품 (김치, 김, 과자 등)",보석/ 악세서리,신촌/홍대,명동,시내,1193.85,female,31-40,2018
2874,태국,"여가, 위락, 휴식",놀이공원/ 테마파크,에버랜드,수원 화성,명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)","한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",신발류,신촌/홍대,공항,동대문,721.35,female,31-40,2018
2875,태국,"여가, 위락, 휴식","공연, 민속 행사, 축제 관람 및 참가",신촌/ 홍대주변,,,"향수, 화장품",의류,"한류 스타 관련상품 (음반, DVD, 캐릭터 상품 등)",공항,신촌/홍대,,1084.16,female,31-40,2018
2876,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,,신발류,"향수, 화장품",주류,명동,대형 쇼핑몰,공항,708.4,female,21-30,2018
2878,태국,"여가, 위락, 휴식",드라마/ 영화 촬영지 방문,명동/ 남대문/ 북창,종로/청계,"문경 (문경새재, 문경드라마 촬영장)",주류,의류,"식료품 (김치, 김, 과자 등)",신촌/홍대,강남역/ 가로수길,,739.2,female,21-30,2018
2879,태국,"여가, 위락, 휴식",자연경관 감상,춘천 (남이섬),"문경 (문경새재, 문경드라마 촬영장)",명동/ 남대문/ 북창,신발류,"식료품 (김치, 김, 과자 등)",,동대문,광장,대형마트,1016.4,female,31-40,2018
2880,태국,"여가, 위락, 휴식",쇼핑,동대문 패션타운,인제,명동/ 남대문/ 북창,"향수, 화장품","식료품 (김치, 김, 과자 등)",의류,동대문,백화점,,390.133333333333,female,31-40,2018
2883,태국,사업 또는 전문 활동,"스포츠 활동 (스키, 수영, 골프 등)","대관령, 강릉, 평창",코엑스,한강/ 유람선,"식료품 (김치, 김, 과자 등)",주류,의류,백화점,공항,광장,2618.0,female,31-40,2018
2884,태국,"여가, 위락, 휴식",놀이공원/ 테마파크,스키장 (용평 리조트 / 피닉스파크 / 비발디 파크),송도,명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)","향수, 화장품",의류,명동,동대문,백화점,1078.0,female,21-30,2018
2885,태국,"여가, 위락, 휴식",고궁/ 역사 유적지 방문,명동/ 남대문/ 북창,종로/청계,"대관령, 강릉, 평창","향수, 화장품","식료품 (김치, 김, 과자 등)","전통 민예품, 칠기, 목각제품",명동,대형 쇼핑몰,공항,739.296,female,21-30,2018
2887,태국,"여가, 위락, 휴식",쇼핑,"대관령, 강릉, 평창",여의도 (63빌딩),동대문 패션타운,"식료품 (김치, 김, 과자 등)","향수, 화장품",신발류,공항,동대문,,1968.12,female,31-40,2018
2889,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,,,의류,신발류,,공항,시내,명동,2092.86,female,31-40,2018
2891,태국,"여가, 위락, 휴식",쇼핑,춘천 (남이섬),명동/ 남대문/ 북창,신촌/ 홍대주변,"향수, 화장품","식료품 (김치, 김, 과자 등)",신발류,공항,,,929.32744,female,21-30,2018
2893,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,한강/ 유람선,강남역,의류,가방류,"향수, 화장품",신촌/홍대,명동,,707.3696,female,21-30,2018
2896,태국,"여가, 위락, 휴식",쇼핑,에버랜드,신촌/ 홍대주변,명동/ 남대문/ 북창,"향수, 화장품",신발류,의류,신촌/홍대,명동,,775.0,female,21-30,2018
2898,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,잠실,"이태원 (이태원 세계 음식거리, 한남동)",의류,가방류,,명동,이태원,신촌/홍대,302.0,female,31-40,2018
2899,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,동대문 패션타운,"향수, 화장품",신발류,"식료품 (김치, 김, 과자 등)",명동,광장,백화점,2170.0,female,31-40,2018
2902,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,강남역,종로/청계,"향수, 화장품",의류,"식료품 (김치, 김, 과자 등)",신촌/홍대,명동,강남역/ 가로수길,786.9,female,21-30,2018
2903,태국,"여가, 위락, 휴식",쇼핑,해운대 일대,감천문화마을,종로/청계,의류,신발류,"향수, 화장품",명동,신촌/홍대,동대문,636.63264,female,21-30,2018
2904,태국,"여가, 위락, 휴식",자연경관 감상,에버랜드,광화문광장,명동/ 남대문/ 북창,"식료품 (김치, 김, 과자 등)","인삼, 한약재",의류,대형 쇼핑몰,명동,신촌/홍대,795.0,female,31-40,2018
2905,태국,"여가, 위락, 휴식",쇼핑,명동/ 남대문/ 북창,"이태원 (이태원 세계 음식거리, 한남동)",신촌/ 홍대주변,"향수, 화장품",의류,신발류,명동,신촌/홍대,이태원,846.289816,female,21-30,2018
