"","country","purpose","favact","favplace1","favplace2","favplace3","sitem1","sitem2","sitem3","splace1","splace2","splace3","expense","sex","age","year"
"2025","태국","사업 또는 전문 활동","연수, 교육, 연구","고궁","동대문시장","잠실(롯데월드)","피혁제품","자기,도자기",NA,"소규모상점",NA,NA,10185,"남성","31-40세",2017
"2026","태국","여가, 위락, 개별휴가","테마파크","명동","에버랜드","고궁","의류","식료품",NA,"한국내 공항면세점","시내면세점","명동",1888.59,"남성","31-40세",2017
"2027","태국","친구, 친지 방문","쇼핑","공항주변(바닷가)/인천대교/용궁사","현대프리미엄아울렛/부평지하상가/엔타스면세점",NA,"신발류","의류","시계","한국내 공항면세점","시내면세점","소규모상점",2646,"남성","21-30세",2017
"2028","태국","여가, 위락, 개별휴가","시티투어버스 이용","용궁사/기장","경주(불국사,보문광광단지,양동마을)","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","인삼,한약재","식료품","담배","한국내 공항면세점","소규모상점",NA,745.548636084554,"남성","31-40세",2017
"2029","태국","뷰티, 건강 및 치료","자연경관 감상","여의도(63빌딩)","이태원","한옥마을(남산)","의류","향수,화장품","전자,전기제품","남대문시장","이태원시장","명동",2453.66,"여성","21-30세",2017
"2030","태국","쇼핑","쇼핑","명동","청계천/광화문광장","박물관(기념관)","피혁제품","신발류","향수,화장품","한국내 공항면세점","명동",NA,1000,"여성","21-30세",2017
"2031","태국","교육(어학프로그램, 연수 등)","자연경관 감상","청담동/압구정동","코엑스","창원/마산/진해","의류","향수,화장품","인삼,한약재","소규모상점",NA,NA,2930,"여성","21-30세",2017
"2032","태국","뷰티, 건강 및 치료","뷰티관광(마사지샵, 헤어샵, 네일케어 등)","이태원","남산/N 서울타워","가로수길","의류","향수,화장품","보석/악세서리","시내면세점","명동","소규모상점",1872.78,"여성","21-30세",2017
"2033","태국","여가, 위락, 개별휴가","쇼핑","신촌/홍대주변","이태원","북촌/삼청동","향수,화장품",NA,NA,"시내면세점","명동","소규모상점",980.964,"여성","21-30세",2017
"2034","태국","쇼핑","식도락 관광","고궁","남산/N 서울타워","에버랜드","신발류","의류","향수,화장품","남대문시장","동대문시장","명동",322.3,"여성","21-30세",2017
"2035","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","남산/N 서울타워","에버랜드","의류","향수,화장품","식료품","한국내 공항면세점","시내면세점","남대문시장",929.743004999562,"여성","21-30세",2017
"2036","태국","여가, 위락, 개별휴가","쇼핑","송도(센트럴파크/수상택시/G타워/한옥마을/커낼워크)","이태원","명동","의류","향수,화장품","인삼,한약재","남대문시장","이태원시장","명동",4701.54246758648,"여성","31-40세",2017
"2037","태국","사업 또는 전문 활동","쇼핑","강남역","코엑스","수원(화성/화성행궁)","의류","식료품","향수,화장품","백화점",NA,NA,915.12,"여성","31-40세",2017
"2038","태국","교육(어학프로그램, 연수 등)","연수, 교육, 연구","동대문시장","여의도(63빌딩)","이태원","신발류","향수,화장품","인형,장남감,게임기","백화점","동대문시장",NA,893.45906739118,"여성","21-30세",2017
"2039","태국","쇼핑","쇼핑","강남역","현대프리미엄아울렛/부평지하상가/엔타스면세점","창원/마산/진해","의류","향수,화장품","주류","시내면세점","백화점","동대문시장",1060.88639179808,"여성","21-30세",2017
"2040","태국","여가, 위락, 개별휴가","쇼핑","명동","청계천/광화문광장","남산/N 서울타워","신발류","향수,화장품","식료품","동대문시장","명동","할인점(이마트,홈플러스등)",1527.67640418923,"여성","21-30세",2017
"2041","태국","쇼핑","쇼핑","명동","기타","코엑스","향수,화장품","인삼,한약재","인형,장남감,게임기","백화점","명동",NA,3236.4,"여성","31-40세",2017
"2042","태국","여가, 위락, 개별휴가","식도락 관광","강남역","신촌/홍대주변","남대문시장","신발류","향수,화장품","서적,잡지,문구류","시내면세점","동대문시장","명동",1230.62821448577,"여성","21-30세",2017
"2043","태국","여가, 위락, 개별휴가","휴양, 휴식(리조트)","여의도(63빌딩)","고궁","박물관(기념관)","피혁제품","의류","향수,화장품","백화점","남대문시장","명동",858,"여성","21-30세",2017
"2044","태국","여가, 위락, 개별휴가","자연경관 감상","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","용두산공원/BIFF광장/자갈치/국제시장","광안리/광안대교","피혁제품","시계","식료품","한국내 공항면세점","백화점","소규모상점",1230.7043,"여성","31-40세",2017
"2045","태국","여가, 위락, 개별휴가","식도락 관광","신촌/홍대주변","한강/유람선","이태원","의류","향수,화장품","음반,DVD","동대문시장","명동","기타",875.9406,"여성","15-20세",2017
"2046","태국","여가, 위락, 개별휴가","유흥/오락(나이트라이프)","이태원",NA,NA,"실크,섬유류","의류","식료품","동대문시장","이태원시장","명동",2220,"남성","21-30세",2017
"2047","태국","여가, 위락, 개별휴가","쇼핑","명동","동대문시장",NA,"신발류","의류","향수,화장품","동대문시장","명동",NA,1199.7,"여성","21-30세",2017
"2048","태국","여가, 위락, 개별휴가","쇼핑","박물관(기념관)","남대문시장","신촌/홍대주변","신발류","시계","식료품","한국내 공항면세점","시내면세점","소규모상점",600,"여성","21-30세",2017
"2049","태국","여가, 위락, 개별휴가","공연, 민속행사, 축제참가 및 관람","안동(하회마을)","영주(풍기인삼)","신촌/홍대주변","의류","식료품",NA,"백화점","동대문시장","명동",700,"여성","21-30세",2017
"2050","태국","여가, 위락, 개별휴가","쇼핑","남산/N 서울타워","남대문시장","박물관(기념관)","향수,화장품","시계","식료품","한국내 공항면세점","남대문시장","소규모상점",558,"여성","31-40세",2017
"2051","태국","쇼핑","쇼핑","신촌/홍대주변","명동","동대문시장","신발류","의류","향수,화장품","백화점","명동",NA,812.235515810164,"여성","21-30세",2017
"2052","태국","쇼핑","쇼핑","명동","남산/N 서울타워","인사동","실크,섬유류","보석/악세서리","김치","한국내 공항면세점","시내면세점","명동",243.670654743049,"여성","21-30세",2017
"2053","태국","사업 또는 전문 활동","박물관, 전시관 방문","한라산","제주민속촌","테디베어 박물관","의류","향수,화장품","보석/악세서리","시내면세점",NA,NA,406.117757905082,"여성","21-30세",2017
"2054","태국","여가, 위락, 개별휴가","자연경관 감상","한라산","성산일출봉","오설록(박물관)","향수,화장품","인삼,한약재","식료품","시내면세점",NA,NA,211.181234110643,"여성","21-30세",2017
"2055","태국","여가, 위락, 개별휴가","쇼핑","스키장(지산/양지/베어스타운/곤지암)","명동","남산/N 서울타워","의류","향수,화장품","전통민예품, 칠기, 목각제품","시내면세점",NA,NA,837,"남성","51-60세",2017
"2056","태국","여가, 위락, 개별휴가","쇼핑","춘천(남이섬)","남대문시장","에버랜드","의류","향수,화장품",NA,"명동",NA,NA,1116,"남성","31-40세",2017
"2057","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","스키장(용평리조트/피닉스파크/비발디파크)","수원(화성/화성행궁)","고궁","의류","식료품","인형,장남감,게임기","시내면세점","명동","할인점(이마트,홈플러스등)",1143.9,"남성","31-40세",2017
"2058","태국","쇼핑","쇼핑","명동","남산/N 서울타워",NA,"향수,화장품","보석/악세서리","담배","한국내 공항면세점","시내면세점","명동",697.5,"남성","21-30세",2017
"2059","태국","여가, 위락, 개별휴가","고궁/역사 유적지 방문","인사동","북촌/삼청동","명동","신발류","향수,화장품","인형,장남감,게임기","한국내 공항면세점","백화점","동대문시장",674.155478122436,"남성","31-40세",2017
"2060","태국","여가, 위락, 개별휴가","쇼핑","명동","에버랜드","스키장(지산/양지/베어스타운/곤지암)","향수,화장품","시계","인형,장남감,게임기","한국내 공항면세점","명동","소규모상점",1897.2,"남성","21-30세",2017
"2061","태국","여가, 위락, 개별휴가","쇼핑","춘천(남이섬)","에버랜드","명동","의류","향수,화장품",NA,"백화점","명동",NA,1646.1,"남성","51-60세",2017
"2062","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","명동","평창(알펜시아)","신발류","의류","향수,화장품","명동",NA,NA,976.5,"남성","21-30세",2017
"2063","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","고궁","인사동","남산/N 서울타워","의류","향수,화장품","식료품","명동","인사동",NA,585.9,"남성","21-30세",2017
"2064","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","스키장(용평리조트/피닉스파크/비발디파크)","춘천(남이섬)","에버랜드","의류","식료품","전자,전기제품","한국내 공항면세점","백화점","명동",892.8,"남성","41-50세",2017
"2065","태국","여가, 위락, 개별휴가","쇼핑","스키장(지산/양지/베어스타운/곤지암)","춘천(남이섬)","명동","의류","향수,화장품","식료품","백화점","명동","소규모상점",864.621,"남성","31-40세",2017
"2066","태국","여가, 위락, 개별휴가","쇼핑","스키장(지산/양지/베어스타운/곤지암)","고궁","명동","신발류","향수,화장품","시계","시내면세점","백화점","명동",837,"남성","31-40세",2017
"2067","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","스키장(용평리조트/피닉스파크/비발디파크)","명동","헤이리예술마을/프로방스마을","피혁제품","신발류","김치","명동",NA,NA,837,"남성","41-50세",2017
"2068","태국","여가, 위락, 개별휴가","쇼핑","에버랜드","스키장(용평리조트/피닉스파크/비발디파크)","명동","향수,화장품","식료품",NA,"한국내 공항면세점","명동","소규모상점",558,"남성","21-30세",2017
"2069","태국","여가, 위락, 개별휴가","식도락 관광","고궁","인사동","동대문시장","신발류","의류","향수,화장품","인사동","소규모상점",NA,1283.4,"여성","51-60세",2017
"2070","태국","여가, 위락, 개별휴가","쇼핑","남산/N 서울타워","명동","에버랜드","신발류","의류","향수,화장품","백화점","이태원시장","명동",1001.61,"여성","31-40세",2017
"2071","태국","여가, 위락, 개별휴가","쇼핑","신촌/홍대주변","강남역","명동","의류","주류","담배","백화점","동대문시장","명동",1311.3,"여성","21-30세",2017
"2072","태국","여가, 위락, 개별휴가","쇼핑","강남역","명동","동대문시장","의류","향수,화장품","보석/악세서리","동대문시장","명동","인사동",558,"여성","21-30세",2017
"2073","태국","여가, 위락, 개별휴가","테마파크","여의도(63빌딩)","이월드(83타워)",NA,"신발류","의류","향수,화장품","한국내 공항면세점","백화점","동대문시장",1339.2,"여성","21-30세",2017
"2074","태국","여가, 위락, 개별휴가","자연경관 감상","명동","동대문시장","춘천(남이섬)","향수,화장품","인삼,한약재","식료품","시내면세점","백화점","명동",1004.121,"여성","41-50세",2017
"2075","태국","여가, 위락, 개별휴가","테마파크","남산/N 서울타워","명동","서울랜드/서울대공원","신발류","의류","향수,화장품","남대문시장","명동",NA,1171.8,"여성","21-30세",2017
"2076","태국","여가, 위락, 개별휴가","레포츠활동(캠핑, 등반, 래프팅, 하이킹 등)","설악산","평창(알펜시아)","명동","향수,화장품","식료품","스타관련상품","시내면세점","명동","할인점(이마트,홈플러스등)",657.910767806233,"여성","21-30세",2017
"2077","태국","여가, 위락, 개별휴가","고궁/역사 유적지 방문","DMC/월드컵경기장","고궁","남산/N 서울타워","신발류","향수,화장품","식료품","시내면세점","명동","소규모상점",1004.4,"여성","21-30세",2017
"2078","태국","쇼핑","쇼핑","강남역","신촌/홍대주변","명동","신발류","의류","보석/악세서리","동대문시장","명동","소규모상점",15038.1,"여성","21-30세",2017
"2079","태국","여가, 위락, 개별휴가","식도락 관광","잠실(롯데월드)","명동","스키장(용평리조트/피닉스파크/비발디파크)","음반,DVD","인형,장남감,게임기","스타관련상품","명동","소규모상점",NA,279,"여성","21-30세",2017
"2080","태국","여가, 위락, 개별휴가","쇼핑","명동","고궁","동대문시장","향수,화장품",NA,NA,"한국내 공항면세점","명동","할인점(이마트,홈플러스등)",809.1,"여성","21-30세",2017
"2081","태국","여가, 위락, 개별휴가","테마파크","고궁","명동","공항주변(바닷가)/인천대교/용궁사","신발류","인삼,한약재","인형,장남감,게임기","시내면세점","동대문시장","명동",837,"여성","31-40세",2017
"2082","태국","친구, 친지 방문","자연경관 감상","고궁","명동",NA,"신발류","향수,화장품",NA,"명동",NA,NA,341.138916640269,"여성","21-30세",2017
"2083","태국","여가, 위락, 개별휴가","쇼핑","스키장(용평리조트/피닉스파크/비발디파크)","에버랜드","동대문시장","향수,화장품","식료품",NA,"백화점","이태원시장","할인점(이마트,홈플러스등)",1171.8,"여성","31-40세",2017
"2084","태국","여가, 위락, 개별휴가","자연경관 감상","성산일출봉","제주민속촌","한옥마을(남산)","의류","시계","인형,장남감,게임기","명동",NA,NA,70.6644898754843,"여성","31-40세",2017
"2085","태국","여가, 위락, 개별휴가","테마파크","남산/N 서울타워","춘천(남이섬)","명동","신발류","향수,화장품","식료품","시내면세점","남대문시장","명동",837,"여성","21-30세",2017
"2086","태국","여가, 위락, 개별휴가","쇼핑","명동","쇼핑아울렛(파주/여주/이천)","스키장(지산/양지/베어스타운/곤지암)","신발류","의류","향수,화장품","시내면세점","남대문시장","명동",1953,"여성","21-30세",2017
"2087","태국","여가, 위락, 개별휴가","고궁/역사 유적지 방문","에버랜드","동대문시장","명동","주류","인형,장남감,게임기",NA,"명동",NA,NA,834.21,"여성","31-40세",2017
"2088","태국","여가, 위락, 개별휴가","식도락 관광","명동","잠실(롯데월드)","신촌/홍대주변","향수,화장품","식료품",NA,"한국내 공항면세점","백화점","명동",2148.3,"여성","31-40세",2017
"2089","태국","여가, 위락, 개별휴가","쇼핑","고궁","인사동",NA,"신발류","향수,화장품","시계","한국내 공항면세점","백화점","남대문시장",348.75,"여성","31-40세",2017
"2090","태국","여가, 위락, 개별휴가","쇼핑","명동","신촌/홍대주변","동대문시장","의류","향수,화장품","김치","명동","소규모상점",NA,535.68,"여성","21-30세",2017
"2091","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","남산/N 서울타워","춘천(남이섬)","명동","향수,화장품","인삼,한약재","식료품","시내면세점","명동",NA,1004.4,"여성","51-60세",2017
"2092","태국","종교 및 순례","자연경관 감상","에버랜드","남산/N 서울타워","남대문시장","의류","인삼,한약재","인형,장남감,게임기","한국내 공항면세점","동대문시장","명동",753.3,"여성","15-20세",2017
"2093","태국","여가, 위락, 개별휴가","자연경관 감상","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","벡스코/센텀시티","감천문화마을","향수,화장품","식료품","주류","한국내 공항면세점","소규모상점","할인점(이마트,홈플러스등)",251.71178634957,"남성","21-30세",2017
"2094","태국","여가, 위락, 개별휴가","쇼핑","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","광안리/광안대교","감천문화마을","의류","향수,화장품","식료품","백화점","소규모상점","할인점(이마트,홈플러스등)",162.447103162033,"남성","21-30세",2017
"2095","태국","여가, 위락, 개별휴가","쇼핑","감천문화마을","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","용두산공원/BIFF광장/자갈치/국제시장","신발류","식료품","스타관련상품","백화점","명동","소규모상점",837,"남성","21-30세",2017
"2096","태국","여가, 위락, 개별휴가","식도락 관광","감천문화마을","이기대/오륙도","태종대","의류","인삼,한약재","인형,장남감,게임기","동대문시장","이태원시장","명동",812.235515810164,"여성","31-40세",2017
"2097","태국","여가, 위락, 개별휴가","쇼핑","용궁사/기장","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","용두산공원/BIFF광장/자갈치/국제시장","의류","향수,화장품","식료품","한국내 공항면세점","백화점","소규모상점",243.670654743049,"여성","21-30세",2017
"2098","태국","친구, 친지 방문","쇼핑","전주(한옥마을)","남산/N 서울타워","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","신발류","의류","담배","백화점","남대문시장","소규모상점",4061.17757905082,"여성","41-50세",2017
"2099","태국","여가, 위락, 개별휴가","테마파크","스키장(용평리조트/피닉스파크/비발디파크)","춘천(남이섬)","신촌/홍대주변","의류","향수,화장품",NA,"동대문시장",NA,NA,4994.1,"남성","31-40세",2017
"2100","태국","여가, 위락, 개별휴가","쇼핑","춘천(남이섬)","스키장(용평리조트/피닉스파크/비발디파크)","명동","향수,화장품","인삼,한약재","인형,장남감,게임기","시내면세점","명동","소규모상점",890.01,"남성","31-40세",2017
"2101","태국","쇼핑","쇼핑","에버랜드","고궁",NA,"신발류","향수,화장품",NA,"명동",NA,NA,1001.61,"남성","31-40세",2017
"2102","태국","여가, 위락, 개별휴가","쇼핑","고궁","인사동","명동","의류","향수,화장품","인삼,한약재","한국내 공항면세점","백화점","명동",594.096379406922,"남성","31-40세",2017
"2103","태국","여가, 위락, 개별휴가","식도락 관광","남산/N 서울타워","청계천/광화문광장","고궁","향수,화장품","김치","주류","명동",NA,NA,1205.28,"여성","21-30세",2017
"2104","태국","여가, 위락, 개별휴가","쇼핑","고궁","명동",NA,"의류",NA,NA,"한국내 공항면세점","백화점","명동",594.096379406922,"여성","21-30세",2017
"2105","태국","여가, 위락, 개별휴가","쇼핑","신촌/홍대주변","명동","용두산공원/BIFF광장/자갈치/국제시장","향수,화장품","인삼,한약재","식료품","명동","소규모상점","기타",1171.8,"여성","21-30세",2017
"2106","태국","여가, 위락, 개별휴가","테마파크","스키장(지산/양지/베어스타운/곤지암)","에버랜드","신촌/홍대주변","의류","향수,화장품","인삼,한약재","백화점","이태원시장","명동",1273.06367015769,"여성","21-30세",2017
"2107","태국","여가, 위락, 개별휴가","쇼핑","명동","남대문시장","고궁","신발류","향수,화장품","인형,장남감,게임기","백화점","남대문시장","명동",1143.9,"여성","15-20세",2017
"2108","태국","여가, 위락, 개별휴가","쇼핑","한옥마을(남산)","고궁","명동","신발류","의류","향수,화장품","명동",NA,NA,641.7,"여성","31-40세",2017
"2109","태국","여가, 위락, 개별휴가","쇼핑","남산/N 서울타워","명동","강남역","신발류","의류","주류","한국내 공항면세점","백화점","동대문시장",1383.39585490469,"여성","21-30세",2017
"2110","태국","여가, 위락, 개별휴가","식도락 관광","동대문시장","고궁","남대문시장","향수,화장품","시계",NA,"시내면세점","동대문시장","명동",300,"여성","21-30세",2017
"2111","태국","쇼핑","쇼핑","명동","남산/N 서울타워","고궁","신발류","의류","향수,화장품","시내면세점","명동","소규모상점",814.68,"여성","21-30세",2017
"2112","태국","뷰티, 건강 및 치료","자연경관 감상","고궁","명동","동대문시장","인삼,한약재","김치",NA,"소규모상점",NA,NA,763.838202094614,"남성","41-50세",2017
"2113","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","스키장(용평리조트/피닉스파크/비발디파크)","춘천(남이섬)","명동","의류","식료품",NA,"명동",NA,NA,1085.31,"남성","21-30세",2017
"2114","태국","여가, 위락, 개별휴가","고궁/역사 유적지 방문","고궁","명동","남대문시장","향수,화장품","김치",NA,"남대문시장","명동",NA,13.95,"남성","31-40세",2017
"2115","태국","사업 또는 전문 활동","스포츠활동 (스키, 수영, 골프 등)","고궁","명동","평창(알펜시아)","신발류","향수,화장품","김치","명동",NA,NA,1391.88294603907,"남성","31-40세",2017
"2116","태국","쇼핑","쇼핑","남산/N 서울타워","명동","이태원","의류","향수,화장품","주류","명동",NA,NA,66681,"여성","21-30세",2017
"2117","태국","여가, 위락, 개별휴가","온천, 스파","강남역","코엑스","고궁","신발류","향수,화장품",NA,"동대문시장",NA,NA,678.967290750768,"여성","21-30세",2017
"2118","태국","여가, 위락, 개별휴가","쇼핑","명동","강남역","기타","의류","향수,화장품","김치","시내면세점","백화점","명동",915.12,"여성","21-30세",2017
"2119","태국","종교 및 순례","의료관광(피부과, 성형외과, 건강검진, 한방 등 병의원 방문)","고궁","박물관(기념관)","명동","신발류","향수,화장품",NA,"소규모상점",NA,NA,2399.3721,"남성","31-40세",2017
"2120","태국","여가, 위락, 개별휴가","식도락 관광","고궁","동대문시장","이태원","향수,화장품","식료품",NA,"동대문시장","명동","소규모상점",127.306367015769,"남성","21-30세",2017
"2121","태국","여가, 위락, 개별휴가","자연경관 감상","명동","고궁","에버랜드","피혁제품","의류","인형,장남감,게임기","한국내 공항면세점","시내면세점","명동",3097.78826405038,"남성","31-40세",2017
"2122","태국","여가, 위락, 개별휴가","쇼핑","고궁","명동","이태원","향수,화장품","보석/악세서리",NA,"남대문시장","명동",NA,1116,"남성","51-60세",2017
"2123","태국","교육(어학프로그램, 연수 등)","자연경관 감상","경주(불국사,보문광광단지,양동마을)","설악산","팔공산(동화사, 갓바위)","의류","향수,화장품","자기,도자기","백화점","소규모상점",NA,933.580024782306,"여성","51-60세",2017
"2124","태국","여가, 위락, 개별휴가","식도락 관광","한옥마을(남산)","고궁","남대문시장","피혁제품","신발류","향수,화장품","백화점","동대문시장","명동",674.723745183576,"여성","31-40세",2017
"2125","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","동대문시장","쇼핑아울렛(파주/여주/이천)","에버랜드","신발류","의류","향수,화장품","시내면세점","백화점","명동",1838.61,"여성","41-50세",2017
"2126","태국","여가, 위락, 개별휴가","쇼핑","명동","동대문시장","이태원","피혁제품","신발류","주류","백화점",NA,NA,1116,"여성","21-30세",2017
"2127","태국","여가, 위락, 개별휴가","쇼핑","명동","신촌/홍대주변","고궁","스타관련상품","향수,화장품","의류","동대문시장","명동","소규모상점",669.6,"여성","21-30세",2017
"2128","태국","여가, 위락, 개별휴가","쇼핑","남대문시장","박물관(기념관)","명동","인삼,한약재","김치","주류","한국내 공항면세점","시내면세점","명동",1004.4,"여성","41-50세",2017
"2129","태국","여가, 위락, 개별휴가","쇼핑","인사동","명동","남대문시장","신발류","의류","식료품","남대문시장","동대문시장","명동",469.336139731468,"여성","31-40세",2017
"2130","태국","쇼핑","쇼핑","남대문시장","인사동","명동","피혁제품","의류","향수,화장품","시내면세점","백화점","동대문시장",3627,"남성","21-30세",2017
"2131","태국","여가, 위락, 개별휴가","온천, 스파","명동","이태원","남대문시장","의류","식료품","인형,장남감,게임기","백화점","명동","이태원시장",920.7,"남성","21-30세",2017
"2132","태국","여가, 위락, 개별휴가","식도락 관광","동대문시장","고궁","인사동","향수,화장품",NA,NA,"백화점",NA,NA,753.3,"남성","21-30세",2017
"2133","태국","여가, 위락, 개별휴가","쇼핑","명동","남산/N 서울타워","한강/유람선","신발류","의류","향수,화장품","남대문시장","동대문시장","명동",2790,"남성","31-40세",2017
"2134","태국","여가, 위락, 개별휴가","쇼핑","명동","남산/N 서울타워","신촌/홍대주변","신발류","식료품","담배","명동","소규모상점",NA,837,"여성","21-30세",2017
"2135","태국","쇼핑","전통문화체험 (템플스테이, 한옥/고택, 태권도, 김치 등 한국 음식 만들기 등)","명동","에버랜드","동대문시장","향수,화장품","시계",NA,"명동","소규모상점",NA,3348,"여성","21-30세",2017
"2136","태국","쇼핑","식도락 관광","박물관(기념관)","인사동","이태원","신발류","향수,화장품","스타관련상품","시내면세점","백화점","남대문시장",1116,"여성","21-30세",2017
"2137","태국","여가, 위락, 개별휴가","레포츠활동(캠핑, 등반, 래프팅, 하이킹 등)","포천(허브아일랜드)","스키장(용평리조트/피닉스파크/비발디파크)","DMC/월드컵경기장","향수,화장품","식료품","인형,장남감,게임기","시내면세점","명동","할인점(이마트,홈플러스등)",1980.9,"여성","21-30세",2017
"2138","태국","여가, 위락, 개별휴가","식도락 관광","신촌/홍대주변","명동","강남역","신발류","의류","주류","시내면세점","명동",NA,1368.1190908628,"여성","21-30세",2017
"2139","태국","여가, 위락, 개별휴가","고궁/역사 유적지 방문","고궁",NA,NA,"의류","향수,화장품",NA,"시내면세점","명동",NA,1339.2,"여성","41-50세",2017
"2140","태국","여가, 위락, 개별휴가","자연경관 감상","거제(바람의언덕,외도)","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","용두산공원/BIFF광장/자갈치/국제시장","인삼,한약재","주류",NA,"백화점","소규모상점",NA,967.528389319844,"남성","31-40세",2017
"2141","태국","여가, 위락, 개별휴가","자연경관 감상","경주(불국사,보문광광단지,양동마을)","거제(바람의언덕,외도)","태종대","식료품","주류","담배","백화점","소규모상점",NA,874.170386841614,"남성","61세이상",2017
"2142","태국","쇼핑","의료관광(피부과, 성형외과, 건강검진, 한방 등 병의원 방문)","용두산공원/BIFF광장/자갈치/국제시장","달맞이고개","태종대","신발류","향수,화장품","김치","백화점","소규모상점",NA,992.989662722998,"여성","21-30세",2017
"2143","태국","여가, 위락, 개별휴가","식도락 관광","경주(불국사,보문광광단지,양동마을)","태종대","용궁사/기장","향수,화장품","인형,장남감,게임기","스타관련상품","한국내 공항면세점","백화점","소규모상점",636.531835078845,"여성","31-40세",2017
"2144","태국","쇼핑","쇼핑","이월드(83타워)","해운대 (해수욕장/누리마루APEC 하우스(동백섬))","팔공산(동화사, 갓바위)","신발류","향수,화장품","김치","시내면세점","소규모상점","할인점(이마트,홈플러스등)",1697.41822687692,"여성","21-30세",2017
"2145","태국","친구, 친지 방문","쇼핑","섭지코지","중문관광단지/서귀포","오설록(박물관)","의류","향수,화장품","식료품","백화점","명동","할인점(이마트,홈플러스등)",1357.93458150154,"여성","21-30세",2017
"2146","태국","여가, 위락, 개별휴가","식도락 관광","강남역","동대문시장","명동","의류","향수,화장품","김치","한국내 공항면세점","남대문시장","명동",858.722907292275,"여성","31-40세",2017
"2147","태국","쇼핑","쇼핑","고궁","에버랜드","수원(화성/화성행궁)","신발류","의류","김치","시내면세점","명동","할인점(이마트,홈플러스등)",2146.80726823069,"여성","31-40세",2017
"2148","태국","여가, 위락, 개별휴가","스포츠활동 (스키, 수영, 골프 등)","신촌/홍대주변","북촌/삼청동","고궁","향수,화장품","김치","인형,장남감,게임기","한국내 공항면세점","시내면세점","할인점(이마트,홈플러스등)",672.1,"여성","21-30세",2017
"2149","태국","여가, 위락, 개별휴가","자연경관 감상","여의도(63빌딩)","고궁","신촌/홍대주변","의류","향수,화장품","식료품","백화점","명동","소규모상점",288.86,"여성","21-30세",2017
"2150","태국","여가, 위락, 개별휴가","테마파크","고궁","명동","남대문시장","향수,화장품","김치","식료품","한국내 공항면세점","남대문시장","명동",740.74,"남성","15-20세",2017
"2151","태국","사업 또는 전문 활동","연수, 교육, 연구","고궁","동대문시장","남대문시장","의류","인삼,한약재","식료품","백화점","동대문시장","명동",1601.6,"남성","51-60세",2017
"2152","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","에버랜드","동대문시장","향수,화장품",NA,NA,"한국내 공항면세점","백화점","동대문시장",743.6,"남성","31-40세",2017
"2153","태국","여가, 위락, 개별휴가","쇼핑","명동","고궁","에버랜드","향수,화장품","인삼,한약재","식료품","시내면세점","동대문시장","명동",743.6,"남성","31-40세",2017
"2154","태국","여가, 위락, 개별휴가","쇼핑","명동","신촌/홍대주변","청계천/광화문광장","신발류","향수,화장품","기타","남대문시장","동대문시장","명동",609.18,"남성","31-40세",2017
"2155","태국","여가, 위락, 개별휴가","공연, 민속행사, 축제참가 및 관람","명동","고궁","북촌/삼청동","향수,화장품","스타관련상품",NA,"명동","소규모상점",NA,429.361453646137,"여성","41-50세",2017
"2156","태국","여가, 위락, 개별휴가","식도락 관광","감천문화마을","에버랜드",NA,"실크,섬유류","의류","음반,DVD","남대문시장","동대문시장","명동",858,"여성","21-30세",2017
"2157","태국","여가, 위락, 개별휴가","식도락 관광","남대문시장","명동","고궁","의류","김치","인형,장남감,게임기","남대문시장","명동","소규모상점",715,"여성","21-30세",2017
"2158","태국","여가, 위락, 개별휴가","쇼핑","신촌/홍대주변","한옥마을(남산)","명동","의류","향수,화장품","인형,장남감,게임기","시내면세점","백화점","명동",886.6,"여성","21-30세",2017
"2159","태국","여가, 위락, 개별휴가","온천, 스파","고궁","남산/N 서울타워","명동","향수,화장품",NA,NA,"동대문시장",NA,NA,1100,"여성","31-40세",2017
"2160","태국","여가, 위락, 개별휴가","쇼핑","명동","남대문시장","고궁","의류","향수,화장품",NA,"한국내 공항면세점","백화점","동대문시장",855.14,"여성","21-30세",2017
"2161","태국","쇼핑","테마파크","명동","고궁","한옥마을(남산)","향수,화장품","인삼,한약재","식료품","시내면세점","명동","할인점(이마트,홈플러스등)",1169.74,"여성","31-40세",2017
